sample_id,length,frame,residue
147,36,3000,1
147,36,3000,2
147,36,3000,5
147,36,3000,6
147,36,3000,7
147,36,3000,8
147,36,3000,9
147,36,3000,10
147,36,3000,11
147,36,3000,12
147,36,3000,13
147,36,3000,15
147,36,3000,16
147,36,3000,17
147,36,3000,18
147,36,3000,19
147,36,3000,20
147,36,3000,21
147,36,3000,22
147,36,3000,23
147,36,3000,25
147,36,3000,28
147,36,3000,29
147,36,3000,31
147,36,3000,33
147,36,3000,35
147,36,4000,1
147,36,4000,2
147,36,4000,3
147,36,4000,6
147,36,4000,8
147,36,4000,17
147,36,4000,18
147,36,4000,19
147,36,4000,20
147,36,4000,21
147,36,4000,22
147,36,4000,23
147,36,4000,24
147,36,4000,26
147,36,4000,27
147,36,4000,29
147,36,4000,30
147,36,4000,32
147,36,4000,33
147,36,4000,34
147,36,4000,35
147,36,5000,0
147,36,5000,2
147,36,5000,3
147,36,5000,4
147,36,5000,6
147,36,5000,7
147,36,5000,8
147,36,5000,9
147,36,5000,11
147,36,5000,12
147,36,5000,13
147,36,5000,14
147,36,5000,17
147,36,5000,19
147,36,5000,23
147,36,5000,24
147,36,5000,25
147,36,5000,28
147,36,5000,30
147,36,5000,31
147,36,5000,35
147,36,6000,1
147,36,6000,2
147,36,6000,4
147,36,6000,5
147,36,6000,8
147,36,6000,9
147,36,6000,10
147,36,6000,11
147,36,6000,12
147,36,6000,13
147,36,6000,15
147,36,6000,16
147,36,6000,17
147,36,6000,19
147,36,6000,20
147,36,6000,21
147,36,6000,22
147,36,6000,23
147,36,6000,25
147,36,6000,26
147,36,6000,28
147,36,6000,29
147,36,6000,30
147,36,6000,31
147,36,6000,33
147,36,6000,34
147,36,7000,0
147,36,7000,2
147,36,7000,3
147,36,7000,4
147,36,7000,5
147,36,7000,6
147,36,7000,7
147,36,7000,13
147,36,7000,14
147,36,7000,15
147,36,7000,16
147,36,7000,17
147,36,7000,18
147,36,7000,19
147,36,7000,20
147,36,7000,21
147,36,7000,22
147,36,7000,23
147,36,7000,24
147,36,7000,25
147,36,7000,26
147,36,7000,28
147,36,7000,29
147,36,7000,33
147,36,7000,34
148,36,0,0
148,36,0,1
148,36,0,3
148,36,0,4
148,36,0,5
148,36,0,7
148,36,0,9
148,36,0,10
148,36,0,12
148,36,0,13
148,36,0,14
148,36,0,15
148,36,0,17
148,36,0,18
148,36,0,19
148,36,0,20
148,36,0,22
148,36,0,24
148,36,0,25
148,36,0,26
148,36,0,27
148,36,0,28
148,36,0,29
148,36,0,30
148,36,0,31
148,36,0,32
148,36,0,33
148,36,0,34
148,36,0,35
148,36,1000,1
148,36,1000,3
148,36,1000,4
148,36,1000,5
148,36,1000,6
148,36,1000,7
148,36,1000,9
148,36,1000,10
148,36,1000,11
148,36,1000,12
148,36,1000,16
148,36,1000,17
148,36,1000,18
148,36,1000,20
148,36,1000,23
148,36,1000,25
148,36,1000,26
148,36,1000,28
148,36,1000,30
148,36,1000,32
148,36,1000,33
148,36,1000,34
148,36,2000,2
148,36,2000,4
148,36,2000,8
148,36,2000,11
148,36,2000,12
148,36,2000,14
148,36,2000,15
148,36,2000,16
148,36,2000,18
148,36,2000,19
148,36,2000,20
148,36,2000,21
148,36,2000,22
148,36,2000,24
148,36,2000,25
148,36,2000,26
148,36,2000,27
148,36,2000,28
148,36,2000,30
148,36,2000,31
148,36,2000,32
148,36,2000,33
148,36,2000,34
148,36,2000,35
148,36,3000,1
148,36,3000,2
148,36,3000,3
148,36,3000,5
148,36,3000,6
148,36,3000,7
148,36,3000,9
148,36,3000,10
148,36,3000,11
148,36,3000,13
148,36,3000,14
148,36,3000,17
148,36,3000,18
148,36,3000,19
148,36,3000,20
148,36,3000,21
148,36,3000,22
148,36,3000,23
148,36,3000,25
148,36,3000,27
148,36,3000,30
148,36,3000,31
148,36,3000,32
148,36,4000,0
148,36,4000,1
148,36,4000,6
148,36,4000,7
148,36,4000,8
148,36,4000,9
148,36,4000,10
148,36,4000,12
148,36,4000,13
148,36,4000,14
148,36,4000,15
148,36,4000,16
148,36,4000,19
148,36,4000,20
148,36,4000,21
148,36,4000,23
148,36,4000,24
148,36,4000,25
148,36,4000,26
148,36,4000,27
148,36,4000,28
148,36,4000,29
148,36,4000,32
148,36,4000,35
148,36,5000,0
148,36,5000,2
148,36,5000,3
148,36,5000,4
148,36,5000,5
148,36,5000,6
148,36,5000,7
148,36,5000,9
148,36,5000,10
148,36,5000,11
148,36,5000,12
148,36,5000,13
148,36,5000,14
148,36,5000,15
148,36,5000,16
148,36,5000,17
148,36,5000,20
148,36,5000,21
148,36,5000,22
148,36,5000,23
148,36,5000,24
148,36,5000,25
148,36,5000,27
148,36,5000,29
148,36,5000,30
148,36,5000,32
148,36,6000,0
148,36,6000,2
148,36,6000,3
148,36,6000,4
148,36,6000,5
148,36,6000,6
148,36,6000,7
148,36,6000,10
148,36,6000,12
148,36,6000,14
148,36,6000,16
148,36,6000,18
148,36,6000,19
148,36,6000,21
148,36,6000,22
148,36,6000,23
148,36,6000,25
148,36,6000,26
148,36,6000,27
148,36,6000,28
148,36,6000,29
148,36,6000,31
148,36,6000,33
148,36,6000,35
148,36,7000,0
148,36,7000,1
148,36,7000,2
148,36,7000,3
148,36,7000,4
148,36,7000,6
148,36,7000,7
148,36,7000,8
148,36,7000,9
148,36,7000,10
148,36,7000,11
148,36,7000,13
148,36,7000,14
148,36,7000,15
148,36,7000,17
148,36,7000,18
148,36,7000,19
148,36,7000,21
148,36,7000,22
148,36,7000,24
148,36,7000,25
148,36,7000,27
148,36,7000,29
148,36,7000,30
148,36,7000,32
149,36,0,0
149,36,0,1
149,36,0,2
149,36,0,5
149,36,0,7
149,36,0,8
149,36,0,12
149,36,0,14
149,36,0,15
149,36,0,17
149,36,0,18
149,36,0,20
149,36,0,23
149,36,0,24
149,36,0,25
149,36,0,26
149,36,0,27
149,36,0,28
149,36,0,29
149,36,0,30
149,36,0,32
149,36,0,33
149,36,0,34
149,36,1000,0
149,36,1000,2
149,36,1000,3
149,36,1000,5
149,36,1000,6
149,36,1000,8
149,36,1000,9
149,36,1000,10
149,36,1000,12
149,36,1000,13
149,36,1000,15
149,36,1000,17
149,36,1000,19
149,36,1000,21
149,36,1000,23
149,36,1000,28
149,36,1000,29
149,36,1000,31
149,36,1000,32
149,36,1000,33
149,36,1000,34
149,36,1000,35
149,36,2000,3
149,36,2000,4
149,36,2000,5
149,36,2000,6
149,36,2000,8
149,36,2000,9
149,36,2000,10
149,36,2000,11
149,36,2000,12
149,36,2000,13
149,36,2000,14
149,36,2000,15
149,36,2000,16
149,36,2000,17
149,36,2000,18
149,36,2000,21
149,36,2000,23
149,36,2000,24
149,36,2000,25
149,36,2000,26
149,36,2000,27
149,36,2000,28
149,36,2000,29
149,36,2000,30
149,36,2000,31
149,36,2000,33
149,36,2000,35
149,36,3000,0
149,36,3000,2
149,36,3000,3
149,36,3000,4
149,36,3000,7
149,36,3000,8
149,36,3000,10
149,36,3000,11
149,36,3000,12
149,36,3000,13
149,36,3000,16
149,36,3000,17
149,36,3000,18
149,36,3000,20
149,36,3000,21
149,36,3000,22
149,36,3000,23
149,36,3000,24
149,36,3000,25
149,36,3000,26
149,36,3000,27
149,36,3000,28
149,36,3000,29
149,36,3000,30
149,36,3000,31
149,36,3000,32
149,36,3000,34
149,36,3000,35
149,36,4000,0
149,36,4000,1
149,36,4000,2
149,36,4000,3
149,36,4000,4
149,36,4000,5
149,36,4000,7
149,36,4000,8
149,36,4000,10
149,36,4000,11
149,36,4000,12
149,36,4000,13
149,36,4000,15
149,36,4000,17
149,36,4000,19
149,36,4000,20
149,36,4000,21
149,36,4000,22
149,36,4000,23
149,36,4000,24
149,36,4000,25
149,36,4000,28
149,36,4000,29
149,36,4000,31
149,36,4000,35
149,36,5000,0
149,36,5000,2
149,36,5000,4
149,36,5000,6
149,36,5000,7
149,36,5000,8
149,36,5000,10
149,36,5000,11
149,36,5000,12
149,36,5000,13
149,36,5000,14
149,36,5000,16
149,36,5000,17
149,36,5000,18
149,36,5000,19
149,36,5000,20
149,36,5000,22
149,36,5000,24
149,36,5000,25
149,36,5000,27
149,36,5000,29
149,36,5000,31
149,36,5000,32
149,36,5000,35
149,36,6000,0
149,36,6000,1
149,36,6000,2
149,36,6000,3
149,36,6000,4
149,36,6000,7
149,36,6000,11
149,36,6000,12
149,36,6000,13
149,36,6000,14
149,36,6000,16
149,36,6000,17
149,36,6000,20
149,36,6000,21
149,36,6000,22
149,36,6000,24
149,36,6000,25
149,36,6000,26
149,36,6000,28
149,36,6000,29
149,36,6000,32
149,36,6000,33
149,36,6000,34
149,36,7000,0
149,36,7000,1
149,36,7000,2
149,36,7000,3
149,36,7000,4
149,36,7000,7
149,36,7000,8
149,36,7000,11
149,36,7000,12
149,36,7000,13
149,36,7000,15
149,36,7000,16
149,36,7000,17
149,36,7000,19
149,36,7000,20
149,36,7000,22
149,36,7000,23
149,36,7000,24
149,36,7000,26
149,36,7000,27
149,36,7000,28
149,36,7000,29
149,36,7000,30
149,36,7000,31
149,36,7000,32
149,36,7000,35
150,36,0,0
150,36,0,1
150,36,0,3
150,36,0,4
150,36,0,5
150,36,0,6
150,36,0,7
150,36,0,9
150,36,0,10
150,36,0,11
150,36,0,14
150,36,0,15
150,36,0,16
150,36,0,17
150,36,0,18
150,36,0,19
150,36,0,22
150,36,0,23
150,36,0,24
150,36,0,25
150,36,0,26
150,36,0,30
150,36,0,31
150,36,0,33
150,36,0,34
150,36,0,35
150,36,1000,0
150,36,1000,1
150,36,1000,2
150,36,1000,3
150,36,1000,4
150,36,1000,5
150,36,1000,8
150,36,1000,9
150,36,1000,10
150,36,1000,11
150,36,1000,12
150,36,1000,13
150,36,1000,14
150,36,1000,15
150,36,1000,16
150,36,1000,17
150,36,1000,18
150,36,1000,19
150,36,1000,20
150,36,1000,22
150,36,1000,24
150,36,1000,25
150,36,1000,26
150,36,1000,28
150,36,1000,30
150,36,1000,31
150,36,1000,32
150,36,1000,33
150,36,2000,0
150,36,2000,1
150,36,2000,2
150,36,2000,3
150,36,2000,4
150,36,2000,5
150,36,2000,7
150,36,2000,8
150,36,2000,9
150,36,2000,10
150,36,2000,11
150,36,2000,12
150,36,2000,13
150,36,2000,14
150,36,2000,16
150,36,2000,17
150,36,2000,18
150,36,2000,19
150,36,2000,20
150,36,2000,21
150,36,2000,22
150,36,2000,23
150,36,2000,24
150,36,2000,25
150,36,2000,26
150,36,2000,27
150,36,2000,28
150,36,2000,29
150,36,2000,30
150,36,2000,31
150,36,2000,32
150,36,2000,35
150,36,3000,0
150,36,3000,1
150,36,3000,2
150,36,3000,4
150,36,3000,5
150,36,3000,6
150,36,3000,7
150,36,3000,8
150,36,3000,9
150,36,3000,11
150,36,3000,12
150,36,3000,13
150,36,3000,15
150,36,3000,19
150,36,3000,21
150,36,3000,23
150,36,3000,24
150,36,3000,26
150,36,3000,27
150,36,3000,28
150,36,3000,30
150,36,3000,32
150,36,3000,34
150,36,3000,35
150,36,4000,0
150,36,4000,1
150,36,4000,2
150,36,4000,3
150,36,4000,4
150,36,4000,5
150,36,4000,6
150,36,4000,7
150,36,4000,8
150,36,4000,9
150,36,4000,10
150,36,4000,11
150,36,4000,13
150,36,4000,16
150,36,4000,17
150,36,4000,18
150,36,4000,19
150,36,4000,20
150,36,4000,21
150,36,4000,22
150,36,4000,25
150,36,4000,26
150,36,4000,27
150,36,4000,28
150,36,4000,29
150,36,4000,30
150,36,4000,32
150,36,4000,33
150,36,4000,34
150,36,4000,35
150,36,5000,0
150,36,5000,1
150,36,5000,2
150,36,5000,4
150,36,5000,5
150,36,5000,7
150,36,5000,8
150,36,5000,10
150,36,5000,11
150,36,5000,15
150,36,5000,16
150,36,5000,17
150,36,5000,19
150,36,5000,20
150,36,5000,21
150,36,5000,22
150,36,5000,23
150,36,5000,24
150,36,5000,25
150,36,5000,28
150,36,5000,31
150,36,5000,32
150,36,5000,33
150,36,5000,34
150,36,6000,0
150,36,6000,2
150,36,6000,3
150,36,6000,4
150,36,6000,5
150,36,6000,6
150,36,6000,7
150,36,6000,9
150,36,6000,10
150,36,6000,11
150,36,6000,12
150,36,6000,13
150,36,6000,14
150,36,6000,15
150,36,6000,16
150,36,6000,17
150,36,6000,18
150,36,6000,20
150,36,6000,21
150,36,6000,22
150,36,6000,23
150,36,6000,25
150,36,6000,26
150,36,6000,27
150,36,6000,28
150,36,6000,30
150,36,6000,33
150,36,6000,34
150,36,7000,0
150,36,7000,2
150,36,7000,3
150,36,7000,4
150,36,7000,6
150,36,7000,7
150,36,7000,8
150,36,7000,9
150,36,7000,11
150,36,7000,13
150,36,7000,14
150,36,7000,17
150,36,7000,18
150,36,7000,19
150,36,7000,21
150,36,7000,22
150,36,7000,24
150,36,7000,25
150,36,7000,26
150,36,7000,29
150,36,7000,31
150,36,7000,34
151,36,0,1
151,36,0,2
151,36,0,3
151,36,0,4
151,36,0,7
151,36,0,8
151,36,0,10
151,36,0,11
151,36,0,12
151,36,0,14
151,36,0,16
151,36,0,17
151,36,0,18
151,36,0,19
151,36,0,21
151,36,0,22
151,36,0,23
151,36,0,24
151,36,0,25
151,36,0,26
151,36,0,27
151,36,0,28
151,36,0,29
151,36,0,34
151,36,0,35
151,36,1000,0
151,36,1000,1
151,36,1000,3
151,36,1000,5
151,36,1000,6
151,36,1000,7
151,36,1000,8
151,36,1000,9
151,36,1000,10
151,36,1000,11
151,36,1000,12
151,36,1000,13
151,36,1000,15
151,36,1000,18
151,36,1000,20
151,36,1000,21
151,36,1000,22
151,36,1000,23
151,36,1000,24
151,36,1000,25
151,36,1000,26
151,36,1000,31
151,36,1000,32
151,36,2000,1
151,36,2000,2
151,36,2000,3
151,36,2000,4
151,36,2000,5
151,36,2000,6
151,36,2000,8
151,36,2000,9
151,36,2000,10
151,36,2000,11
151,36,2000,12
151,36,2000,13
151,36,2000,16
151,36,2000,17
151,36,2000,18
151,36,2000,21
151,36,2000,22
151,36,2000,23
151,36,2000,26
151,36,2000,27
151,36,2000,29
151,36,2000,30
151,36,2000,32
151,36,2000,35
151,36,3000,0
151,36,3000,1
151,36,3000,2
151,36,3000,3
151,36,3000,4
151,36,3000,5
151,36,3000,7
151,36,3000,8
151,36,3000,9
151,36,3000,10
151,36,3000,11
151,36,3000,13
151,36,3000,14
151,36,3000,15
151,36,3000,16
151,36,3000,17
151,36,3000,18
151,36,3000,19
151,36,3000,20
151,36,3000,22
151,36,3000,25
151,36,3000,26
151,36,3000,28
151,36,3000,29
151,36,3000,31
151,36,3000,33
151,36,3000,34
151,36,3000,35
151,36,4000,0
151,36,4000,2
151,36,4000,5
151,36,4000,6
151,36,4000,7
151,36,4000,8
151,36,4000,9
151,36,4000,11
151,36,4000,12
151,36,4000,13
151,36,4000,14
151,36,4000,15
151,36,4000,16
151,36,4000,17
151,36,4000,18
151,36,4000,19
151,36,4000,20
151,36,4000,23
151,36,4000,27
151,36,4000,28
151,36,4000,29
151,36,4000,30
151,36,4000,32
151,36,4000,33
151,36,4000,34
151,36,4000,35
151,36,5000,0
151,36,5000,1
151,36,5000,2
151,36,5000,4
151,36,5000,6
151,36,5000,7
151,36,5000,8
151,36,5000,9
151,36,5000,13
151,36,5000,14
151,36,5000,17
151,36,5000,18
151,36,5000,19
151,36,5000,20
151,36,5000,23
151,36,5000,24
151,36,5000,25
151,36,5000,26
151,36,5000,28
151,36,5000,29
151,36,5000,30
151,36,5000,32
151,36,5000,33
151,36,5000,34
151,36,6000,1
151,36,6000,2
151,36,6000,3
151,36,6000,4
151,36,6000,5
151,36,6000,6
151,36,6000,8
151,36,6000,10
151,36,6000,11
151,36,6000,14
151,36,6000,16
151,36,6000,17
151,36,6000,19
151,36,6000,20
151,36,6000,21
151,36,6000,22
151,36,6000,23
151,36,6000,24
151,36,6000,25
151,36,6000,26
151,36,6000,29
151,36,6000,30
151,36,6000,31
151,36,6000,32
151,36,6000,34
151,36,7000,0
151,36,7000,1
151,36,7000,2
151,36,7000,4
151,36,7000,5
151,36,7000,7
151,36,7000,8
151,36,7000,10
151,36,7000,11
151,36,7000,13
151,36,7000,14
151,36,7000,15
151,36,7000,17
151,36,7000,18
151,36,7000,19
151,36,7000,21
151,36,7000,22
151,36,7000,23
151,36,7000,25
151,36,7000,26
151,36,7000,27
151,36,7000,29
151,36,7000,30
151,36,7000,31
151,36,7000,32
151,36,7000,33
151,36,7000,35
152,36,0,0
152,36,0,3
152,36,0,5
152,36,0,6
152,36,0,7
152,36,0,8
152,36,0,9
152,36,0,10
152,36,0,13
152,36,0,15
152,36,0,17
152,36,0,18
152,36,0,20
152,36,0,21
152,36,0,23
152,36,0,25
152,36,0,27
152,36,0,28
152,36,0,33
152,36,0,34
152,36,0,35
152,36,1000,1
152,36,1000,2
152,36,1000,3
152,36,1000,5
152,36,1000,7
152,36,1000,8
152,36,1000,9
152,36,1000,10
152,36,1000,11
152,36,1000,13
152,36,1000,14
152,36,1000,15
152,36,1000,18
152,36,1000,19
152,36,1000,21
152,36,1000,22
152,36,1000,23
152,36,1000,24
152,36,1000,25
152,36,1000,26
152,36,1000,28
152,36,1000,29
152,36,1000,30
152,36,1000,33
152,36,1000,34
152,36,2000,0
152,36,2000,2
152,36,2000,3
152,36,2000,4
152,36,2000,5
152,36,2000,8
152,36,2000,10
152,36,2000,11
152,36,2000,12
152,36,2000,13
152,36,2000,15
152,36,2000,18
152,36,2000,19
152,36,2000,20
152,36,2000,21
152,36,2000,23
152,36,2000,24
152,36,2000,25
152,36,2000,27
152,36,2000,28
152,36,2000,29
152,36,2000,30
152,36,2000,31
152,36,2000,32
152,36,2000,34
152,36,2000,35
152,36,3000,0
152,36,3000,1
152,36,3000,3
152,36,3000,4
152,36,3000,6
152,36,3000,7
152,36,3000,8
152,36,3000,9
152,36,3000,11
152,36,3000,12
152,36,3000,13
152,36,3000,14
152,36,3000,18
152,36,3000,19
152,36,3000,20
152,36,3000,21
152,36,3000,22
152,36,3000,24
152,36,3000,25
152,36,3000,26
152,36,3000,27
152,36,3000,30
152,36,3000,31
152,36,3000,32
152,36,3000,33
152,36,3000,34
152,36,3000,35
152,36,4000,0
152,36,4000,1
152,36,4000,2
152,36,4000,3
152,36,4000,4
152,36,4000,5
152,36,4000,8
152,36,4000,9
152,36,4000,10
152,36,4000,11
152,36,4000,12
152,36,4000,13
152,36,4000,14
152,36,4000,15
152,36,4000,19
152,36,4000,20
152,36,4000,21
152,36,4000,23
152,36,4000,24
152,36,4000,26
152,36,4000,28
152,36,4000,29
152,36,4000,30
152,36,4000,31
152,36,4000,33
152,36,4000,34
152,36,4000,35
152,36,5000,0
152,36,5000,2
152,36,5000,4
152,36,5000,5
152,36,5000,7
152,36,5000,8
152,36,5000,9
152,36,5000,10
152,36,5000,11
152,36,5000,12
152,36,5000,13
152,36,5000,14
152,36,5000,15
152,36,5000,17
152,36,5000,18
152,36,5000,19
152,36,5000,21
152,36,5000,22
152,36,5000,25
152,36,5000,26
152,36,5000,28
152,36,5000,30
152,36,5000,32
152,36,5000,33
152,36,6000,0
152,36,6000,1
152,36,6000,2
152,36,6000,3
152,36,6000,5
152,36,6000,9
152,36,6000,11
152,36,6000,12
152,36,6000,15
152,36,6000,17
152,36,6000,18
152,36,6000,20
152,36,6000,21
152,36,6000,23
152,36,6000,24
152,36,6000,27
152,36,6000,28
152,36,6000,29
152,36,6000,31
152,36,6000,32
152,36,6000,35
152,36,7000,0
152,36,7000,5
152,36,7000,7
152,36,7000,8
152,36,7000,9
152,36,7000,10
152,36,7000,11
152,36,7000,12
152,36,7000,13
152,36,7000,14
152,36,7000,15
152,36,7000,17
152,36,7000,20
152,36,7000,21
152,36,7000,22
152,36,7000,24
152,36,7000,26
152,36,7000,27
152,36,7000,28
152,36,7000,30
152,36,7000,31
152,36,7000,35
153,36,0,0
153,36,0,2
153,36,0,4
153,36,0,5
153,36,0,6
153,36,0,8
153,36,0,10
153,36,0,11
153,36,0,12
153,36,0,13
153,36,0,15
153,36,0,18
153,36,0,20
153,36,0,23
153,36,0,26
153,36,0,27
153,36,0,28
153,36,0,29
153,36,0,30
153,36,0,32
153,36,0,33
153,36,0,34
153,36,0,35
153,36,1000,2
153,36,1000,4
153,36,1000,5
153,36,1000,6
153,36,1000,7
153,36,1000,8
153,36,1000,9
153,36,1000,10
153,36,1000,11
153,36,1000,12
153,36,1000,13
153,36,1000,15
153,36,1000,16
153,36,1000,17
153,36,1000,18
153,36,1000,19
153,36,1000,20
153,36,1000,21
153,36,1000,22
153,36,1000,23
153,36,1000,24
153,36,1000,25
153,36,1000,26
153,36,1000,28
153,36,1000,30
153,36,1000,31
153,36,1000,32
153,36,1000,33
153,36,1000,34
153,36,2000,0
153,36,2000,2
153,36,2000,3
153,36,2000,4
153,36,2000,7
153,36,2000,8
153,36,2000,9
153,36,2000,10
153,36,2000,11
153,36,2000,12
153,36,2000,13
153,36,2000,14
153,36,2000,16
153,36,2000,19
153,36,2000,21
153,36,2000,22
153,36,2000,23
153,36,2000,24
153,36,2000,26
153,36,2000,28
153,36,2000,29
153,36,2000,30
153,36,2000,33
153,36,3000,0
153,36,3000,3
153,36,3000,4
153,36,3000,6
153,36,3000,7
153,36,3000,8
153,36,3000,10
153,36,3000,11
153,36,3000,12
153,36,3000,13
153,36,3000,14
153,36,3000,15
153,36,3000,16
153,36,3000,17
153,36,3000,18
153,36,3000,19
153,36,3000,20
153,36,3000,21
153,36,3000,22
153,36,3000,23
153,36,3000,24
153,36,3000,27
153,36,3000,28
153,36,3000,30
153,36,3000,31
153,36,3000,33
153,36,4000,0
153,36,4000,1
153,36,4000,2
153,36,4000,3
153,36,4000,4
153,36,4000,5
153,36,4000,6
153,36,4000,7
153,36,4000,8
153,36,4000,10
153,36,4000,11
153,36,4000,12
153,36,4000,13
153,36,4000,14
153,36,4000,16
153,36,4000,17
153,36,4000,18
153,36,4000,19
153,36,4000,20
153,36,4000,22
153,36,4000,24
153,36,4000,25
153,36,4000,26
153,36,4000,27
153,36,4000,30
153,36,4000,32
153,36,4000,33
153,36,4000,35
153,36,5000,0
153,36,5000,1
153,36,5000,4
153,36,5000,6
153,36,5000,7
153,36,5000,8
153,36,5000,10
153,36,5000,12
153,36,5000,13
153,36,5000,15
153,36,5000,17
153,36,5000,18
153,36,5000,19
153,36,5000,20
153,36,5000,21
153,36,5000,22
153,36,5000,23
153,36,5000,24
153,36,5000,25
153,36,5000,26
153,36,5000,27
153,36,5000,28
153,36,5000,29
153,36,5000,30
153,36,5000,31
153,36,5000,35
153,36,6000,0
153,36,6000,2
153,36,6000,3
153,36,6000,4
153,36,6000,5
153,36,6000,6
153,36,6000,7
153,36,6000,10
153,36,6000,11
153,36,6000,12
153,36,6000,14
153,36,6000,15
153,36,6000,17
153,36,6000,18
153,36,6000,20
153,36,6000,22
153,36,6000,24
153,36,6000,25
153,36,6000,26
153,36,6000,28
153,36,6000,30
153,36,6000,32
153,36,6000,33
153,36,6000,34
153,36,7000,1
153,36,7000,2
153,36,7000,3
153,36,7000,5
153,36,7000,6
153,36,7000,7
153,36,7000,10
153,36,7000,12
153,36,7000,14
153,36,7000,15
153,36,7000,16
153,36,7000,17
153,36,7000,19
153,36,7000,22
153,36,7000,24
153,36,7000,25
153,36,7000,26
153,36,7000,28
153,36,7000,29
153,36,7000,30
153,36,7000,31
153,36,7000,32
153,36,7000,33
153,36,7000,34
153,36,7000,35
154,36,0,0
154,36,0,1
154,36,0,4
154,36,0,6
154,36,0,7
154,36,0,8
154,36,0,10
154,36,0,12
154,36,0,13
154,36,0,14
154,36,0,17
154,36,0,18
154,36,0,19
154,36,0,20
154,36,0,22
154,36,0,23
154,36,0,24
154,36,0,25
154,36,0,27
154,36,0,28
154,36,0,29
154,36,0,30
154,36,0,31
154,36,0,32
154,36,0,33
154,36,0,34
154,36,0,35
154,36,1000,1
154,36,1000,3
154,36,1000,4
154,36,1000,7
154,36,1000,8
154,36,1000,9
154,36,1000,10
154,36,1000,11
154,36,1000,12
154,36,1000,13
154,36,1000,14
154,36,1000,15
154,36,1000,17
154,36,1000,18
154,36,1000,20
154,36,1000,21
154,36,1000,22
154,36,1000,23
154,36,1000,24
154,36,1000,25
154,36,1000,26
154,36,1000,29
154,36,1000,30
154,36,1000,31
154,36,1000,32
154,36,1000,33
154,36,2000,0
154,36,2000,1
154,36,2000,2
154,36,2000,3
154,36,2000,5
154,36,2000,6
154,36,2000,7
154,36,2000,8
154,36,2000,9
154,36,2000,11
154,36,2000,12
154,36,2000,13
154,36,2000,15
154,36,2000,16
154,36,2000,17
154,36,2000,20
154,36,2000,21
154,36,2000,25
154,36,2000,27
154,36,2000,28
154,36,2000,29
154,36,2000,30
154,36,3000,0
154,36,3000,1
154,36,3000,2
154,36,3000,3
154,36,3000,4
154,36,3000,5
154,36,3000,6
154,36,3000,9
154,36,3000,10
154,36,3000,11
154,36,3000,13
154,36,3000,15
154,36,3000,17
154,36,3000,18
154,36,3000,21
154,36,3000,24
154,36,3000,26
154,36,3000,29
154,36,3000,30
154,36,3000,32
154,36,3000,33
154,36,3000,35
154,36,4000,0
154,36,4000,2
154,36,4000,3
154,36,4000,4
154,36,4000,5
154,36,4000,6
154,36,4000,7
154,36,4000,9
154,36,4000,10
154,36,4000,11
154,36,4000,12
154,36,4000,13
154,36,4000,14
154,36,4000,15
154,36,4000,16
154,36,4000,18
154,36,4000,19
154,36,4000,21
154,36,4000,23
154,36,4000,25
154,36,4000,26
154,36,4000,27
154,36,4000,28
154,36,4000,30
154,36,4000,31
154,36,4000,34
154,36,4000,35
154,36,5000,0
154,36,5000,1
154,36,5000,2
154,36,5000,4
154,36,5000,6
154,36,5000,7
154,36,5000,9
154,36,5000,10
154,36,5000,11
154,36,5000,12
154,36,5000,13
154,36,5000,14
154,36,5000,15
154,36,5000,17
154,36,5000,18
154,36,5000,19
154,36,5000,20
154,36,5000,22
154,36,5000,23
154,36,5000,24
154,36,5000,25
154,36,5000,26
154,36,5000,27
154,36,5000,29
154,36,5000,31
154,36,5000,32
154,36,5000,34
154,36,5000,35
154,36,6000,1
154,36,6000,3
154,36,6000,4
154,36,6000,5
154,36,6000,6
154,36,6000,7
154,36,6000,8
154,36,6000,9
154,36,6000,11
154,36,6000,14
154,36,6000,15
154,36,6000,16
154,36,6000,17
154,36,6000,19
154,36,6000,20
154,36,6000,22
154,36,6000,23
154,36,6000,24
154,36,6000,26
154,36,6000,27
154,36,6000,28
154,36,6000,29
154,36,6000,30
154,36,6000,31
154,36,6000,32
154,36,6000,33
154,36,7000,0
154,36,7000,1
154,36,7000,2
154,36,7000,3
154,36,7000,4
154,36,7000,5
154,36,7000,6
154,36,7000,7
154,36,7000,8
154,36,7000,10
154,36,7000,11
154,36,7000,12
154,36,7000,13
154,36,7000,15
154,36,7000,16
154,36,7000,18
154,36,7000,19
154,36,7000,20
154,36,7000,21
154,36,7000,22
154,36,7000,23
154,36,7000,24
154,36,7000,25
154,36,7000,26
154,36,7000,28
154,36,7000,29
154,36,7000,34
154,36,7000,35
155,36,0,0
155,36,0,2
155,36,0,4
155,36,0,5
155,36,0,10
155,36,0,12
155,36,0,13
155,36,0,14
155,36,0,15
155,36,0,16
155,36,0,19
155,36,0,20
155,36,0,21
155,36,0,22
155,36,0,27
155,36,0,28
155,36,0,29
155,36,0,30
155,36,0,31
155,36,0,32
155,36,0,33
155,36,0,34
155,36,0,35
155,36,1000,1
155,36,1000,3
155,36,1000,4
155,36,1000,6
155,36,1000,7
155,36,1000,8
155,36,1000,9
155,36,1000,11
155,36,1000,12
155,36,1000,13
155,36,1000,15
155,36,1000,17
155,36,1000,18
155,36,1000,20
155,36,1000,21
155,36,1000,23
155,36,1000,25
155,36,1000,26
155,36,1000,27
155,36,1000,28
